datetime, energy level, power consumption2023-11-02 11:31:01,"17,055 Wh","4,60731 W"
2023-11-05 23:07:02,"29,756 Wh","10,8819 W"
2023-11-05 23:08:01,"29,756 Wh","10,8819 W"
2023-11-05 23:09:01,"29,03 Wh","14,5143 W"
2023-11-05 23:10:01,"29,03 Wh","14,5143 W"
2023-11-05 23:11:01,"28,667 Wh","14,7793 W"
2023-11-05 23:12:01,"28,667 Wh","14,7793 W"
2023-11-05 23:13:01,"28,304 Wh","13,2236 W"
2023-11-05 23:14:02,"28,304 Wh","13,2236 W"
2023-11-05 23:15:01,"27,941 Wh","10,8512 W"
2023-11-05 23:16:01,"27,941 Wh","10,8512 W"
2023-11-05 23:17:01,"27,578 Wh","10,8577 W"
2023-11-05 23:18:01,"27,578 Wh","10,8577 W"
2023-11-05 23:19:01,"27,216 Wh","10,8577 W"
2023-11-05 23:20:01,"27,216 Wh","10,8577 W"
2023-11-05 23:21:01,"26,853 Wh","10,8793 W"
2023-11-05 23:22:01,"26,853 Wh","10,8793 W"
2023-11-05 23:23:02,"26,49 Wh","10,8836 W"
2023-11-05 23:24:01,"26,49 Wh","10,8836 W"
2023-11-05 23:25:01,"26,127 Wh","10,89 W"
2023-11-05 23:26:01,"26,127 Wh","10,89 W"
2023-11-05 23:27:01,"26,127 Wh","10,89 W"
2023-11-05 23:28:01,"26,127 Wh","10,89 W"
2023-11-05 23:29:01,"25,764 Wh","7,51034 W"
2023-11-05 23:30:01,"25,764 Wh","7,51034 W"
2023-11-05 23:31:01,"25,401 Wh","7,95808 W"
2023-11-05 23:32:01,"25,401 Wh","7,95808 W"
2023-11-05 23:33:01,"25,038 Wh","8,81571 W"
2023-11-05 23:34:01,"25,038 Wh","8,81571 W"
2023-11-05 23:35:01,"24,675 Wh","10,89 W"
2023-11-05 23:36:02,"24,675 Wh","10,89 W"
2023-11-05 23:37:01,"24,675 Wh","10,89 W"
2023-11-05 23:38:01,"24,675 Wh","10,89 W"
2023-11-05 23:39:01,"24,312 Wh","7,51034 W"
2023-11-05 23:40:01,"24,312 Wh","7,51034 W"
2023-11-05 23:41:01,"23,95 Wh","7,94885 W"
2023-11-05 23:42:01,"23,95 Wh","7,94885 W"
2023-11-05 23:43:01,"23,587 Wh","8,80714 W"
2023-11-05 23:44:01,"23,587 Wh","8,80714 W"
2023-11-05 23:45:01,"23,224 Wh","10,8836 W"
2023-11-05 23:46:01,"23,224 Wh","10,8836 W"
2023-11-05 23:47:01,"23,224 Wh","10,8836 W"
2023-11-05 23:48:02,"23,224 Wh","10,8836 W"
2023-11-05 23:49:01,"22,861 Wh","7,51034 W"
2023-11-05 23:50:01,"22,861 Wh","7,51034 W"
2023-11-05 23:51:01,"22,861 Wh","7,51034 W"
2023-11-05 23:52:01,"22,861 Wh","7,51034 W"
2023-11-05 23:53:01,"22,498 Wh","6,05 W"
2023-11-05 23:54:01,"22,498 Wh","6,05 W"
2023-11-05 23:55:01,"22,498 Wh","6,05 W"
2023-11-05 23:56:01,"22,498 Wh","6,05 W"
2023-11-05 23:57:01,"22,135 Wh","5,445 W"
2023-11-05 23:58:01,"22,135 Wh","5,445 W"
2023-11-05 23:59:01,"22,135 Wh","5,445 W"
2023-11-06 00:00:01,"22,135 Wh","5,445 W"
2023-11-06 00:01:01,"21,772 Wh","5,445 W"
2023-11-06 00:02:02,"21,772 Wh","5,445 W"
2023-11-06 00:03:01,"21,047 Wh","9,63771 W"
2023-11-06 00:04:01,"21,047 Wh","9,63771 W"
2023-11-06 00:05:01,"20,684 Wh","11,9186 W"
2023-11-06 00:06:01,"20,684 Wh","11,9186 W"
2023-11-06 00:07:01,"20,321 Wh","13,2171 W"
2023-11-06 00:08:01,"20,321 Wh","13,2171 W"
2023-11-06 00:09:01,"19,958 Wh","10,89 W"
2023-11-06 00:10:01,"19,958 Wh","10,89 W"
2023-11-06 00:11:01,"19,232 Wh","15,5571 W"
2023-11-06 00:12:01,"19,232 Wh","15,5571 W"
2023-11-06 00:13:01,"18,869 Wh","14,7793 W"
2023-11-06 00:14:01,"18,869 Wh","14,7793 W"
2023-11-06 00:15:01,"18,506 Wh","13,2236 W"
2023-11-06 00:16:02,"18,506 Wh","13,2236 W"
2023-11-06 00:17:01,"18,144 Wh","10,8771 W"
2023-11-06 00:18:01,"18,144 Wh","10,8771 W"
2023-11-06 00:19:01,"18,144 Wh","10,8771 W"
2023-11-06 00:20:01,"18,144 Wh","10,8771 W"
2023-11-06 00:21:01,"17,781 Wh","7,5031 W"
2023-11-06 00:22:01,"17,781 Wh","7,5031 W"
2023-11-06 00:23:01,"17,418 Wh","7,95346 W"
2023-11-06 00:24:01,"17,418 Wh","7,95346 W"
2023-11-06 00:25:01,"16,692 Wh","12,4457 W"
2023-11-06 00:26:01,"16,692 Wh","12,4457 W"
2023-11-06 00:27:01,"16,329 Wh","14,7793 W"
2023-11-06 00:28:01,"16,329 Wh","14,7793 W"
2023-11-06 00:29:01,"15,966 Wh","13,2236 W"
2023-11-06 00:30:01,"15,966 Wh","13,2236 W"
2023-11-06 00:31:01,"15,603 Wh","10,89 W"
2023-11-06 00:32:01,"15,603 Wh","10,89 W"
2023-11-06 00:33:01,"15,24 Wh","10,89 W"
2023-11-06 00:34:01,"15,24 Wh","10,89 W"
2023-11-06 00:35:01,"14,878 Wh","10,8771 W"
2023-11-06 00:36:01,"14,878 Wh","10,8771 W"
2023-11-06 00:37:01,"14,515 Wh","10,8793 W"
2023-11-06 00:38:01,"14,515 Wh","10,8793 W"
2023-11-06 08:10:29,"34,836 Wh",0 W
2023-11-06 08:11:01,"34,836 Wh",0 W
2023-11-06 08:12:01,"34,836 Wh",0 W
2023-11-06 08:13:01,"34,836 Wh",0 W
2023-11-06 08:14:01,"34,836 Wh",0 W
2023-11-06 08:15:01,"34,836 Wh",0 W
2023-11-06 08:16:01,"34,836 Wh",0 W
2023-11-06 08:17:01,"34,836 Wh",0 W
2023-11-06 08:18:01,"34,836 Wh",0 W
2023-11-06 08:19:01,"34,836 Wh",0 W
2023-11-06 08:20:01,"34,836 Wh",0 W
2023-11-06 08:21:01,"34,836 Wh",0 W
2023-11-06 08:22:01,"34,836 Wh",0 W
2023-11-06 08:23:01,"34,836 Wh",0 W
2023-11-06 08:24:01,"34,836 Wh",0 W
2023-11-06 08:25:01,"34,836 Wh",0 W
2023-11-06 08:26:01,"34,836 Wh",0 W
2023-11-06 08:27:01,"34,836 Wh",0 W
2023-11-06 08:28:01,"34,836 Wh",0 W
2023-11-06 08:29:01,"34,836 Wh",0 W
2023-11-06 08:30:01,"34,836 Wh",0 W
2023-11-06 08:31:01,"34,836 Wh",0 W
2023-11-06 08:32:01,"34,836 Wh",0 W
2023-11-06 08:33:01,"34,836 Wh",0 W
2023-11-06 08:34:02,"34,836 Wh",0 W
2023-11-06 08:35:01,"34,836 Wh",0 W
2023-11-06 08:36:01,"34,836 Wh",0 W
2023-11-06 08:37:01,"34,836 Wh",0 W
2023-11-06 08:38:01,"34,836 Wh",0 W
2023-11-06 08:39:01,"34,836 Wh",0 W
2023-11-06 08:40:01,"34,836 Wh",0 W
2023-11-06 08:41:01,"34,836 Wh",0 W
2023-11-06 08:42:01,"34,836 Wh",0 W
2023-11-06 08:43:01,"34,836 Wh",0 W
2023-11-06 08:44:01,"34,836 Wh",0 W
2023-11-06 08:45:02,"34,836 Wh",0 W
2023-11-06 08:46:01,"34,836 Wh",0 W
2023-11-06 08:47:01,"34,836 Wh",0 W
2023-11-06 08:48:01,"34,836 Wh",0 W
2023-11-06 08:49:01,"34,836 Wh",0 W
2023-11-06 08:50:01,"34,836 Wh",0 W
2023-11-06 08:51:01,"34,836 Wh",0 W
2023-11-06 08:52:01,"34,836 Wh",0 W
2023-11-06 08:53:01,"34,836 Wh",0 W
2023-11-06 08:54:01,"34,836 Wh",0 W
2023-11-06 08:55:01,"34,836 Wh",0 W
2023-11-06 08:56:01,"34,836 Wh",0 W
2023-11-06 08:57:01,"34,836 Wh",0 W
2023-11-06 08:58:01,"34,836 Wh",0 W
2023-11-06 08:59:02,"34,836 Wh",0 W
2023-11-06 09:00:01,"34,836 Wh",0 W
2023-11-06 09:01:01,"34,836 Wh",0 W
2023-11-06 09:02:01,"34,836 Wh",0 W
2023-11-06 09:03:01,"34,836 Wh",0 W
2023-11-06 09:04:01,"34,836 Wh",0 W
2023-11-06 09:05:01,"34,836 Wh",0 W
2023-11-06 09:06:01,"34,836 Wh",0 W
2023-11-06 09:07:01,"34,836 Wh",0 W
2023-11-06 09:08:01,"34,836 Wh",0 W
2023-11-06 09:09:01,"34,836 Wh",0 W
2023-11-06 09:10:01,"34,836 Wh",0 W
2023-11-06 09:11:01,"34,836 Wh",0 W
2023-11-06 09:12:01,"34,836 Wh",0 W
2023-11-06 09:13:01,"34,836 Wh",0 W
2023-11-06 09:14:01,"34,836 Wh",0 W
2023-11-06 09:15:01,"34,836 Wh",0 W
2023-11-06 09:16:01,"34,836 Wh",0 W
2023-11-06 09:17:02,"34,836 Wh",0 W
2023-11-06 10:40:01,"34,836 Wh",0 W
2023-11-06 10:41:01,"34,836 Wh",0 W
2023-11-06 10:42:01,"34,836 Wh",0 W
2023-11-06 10:43:01,"34,836 Wh",0 W
2023-11-06 10:44:01,"34,836 Wh",0 W
2023-11-06 10:45:02,"34,836 Wh",0 W
2023-11-06 10:46:01,"34,836 Wh",0 W
2023-11-06 10:47:01,"34,836 Wh",0 W
2023-11-06 10:48:01,"34,836 Wh",0 W
2023-11-06 10:49:01,"34,836 Wh",0 W
2023-11-06 10:50:01,"34,836 Wh",0 W
2023-11-06 10:51:01,"34,836 Wh",0 W
2023-11-06 10:52:01,"34,836 Wh",0 W
2023-11-06 10:53:01,"34,836 Wh",0 W
2023-11-06 10:54:01,"34,836 Wh",0 W
2023-11-06 10:55:01,"34,836 Wh",0 W
2023-11-06 10:56:01,"34,836 Wh",0 W
2023-11-06 10:57:01,"34,836 Wh",0 W
2023-11-06 10:58:02,"34,836 Wh",0 W
2023-11-06 10:59:01,"34,836 Wh",0 W
2023-11-06 11:00:01,"33,022 Wh",0 W
2023-11-06 11:01:01,"33,022 Wh",0 W
2023-11-06 11:02:01,"32,659 Wh","5,97787 W"
2023-11-06 11:03:01,"32,659 Wh","5,97787 W"
2023-11-06 11:04:01,"32,659 Wh","5,97787 W"
2023-11-06 11:05:01,"32,659 Wh","5,97787 W"
2023-11-06 11:06:02,"32,296 Wh","5,92154 W"
2023-11-06 11:07:01,"32,296 Wh","5,92154 W"
2023-11-06 11:08:01,"32,296 Wh","5,92154 W"
2023-11-06 11:09:01,"32,296 Wh","5,92154 W"
2023-11-06 11:10:01,"31,933 Wh","6,05 W"
2023-11-06 11:11:01,"31,933 Wh","6,05 W"
2023-11-06 11:21:22,"31,57 Wh","2,91298 W"
2023-11-06 11:22:01,"31,57 Wh","2,91298 W"
2023-11-06 11:23:01,"31,57 Wh","2,91298 W"
2023-11-06 11:24:01,"31,57 Wh","2,91298 W"
2023-11-06 11:25:01,"31,57 Wh","2,91298 W"
2023-11-06 11:27:27,"31,207 Wh","2,97023 W"
2023-11-06 11:27:27,"31,207 Wh","2,97023 W"
2023-11-06 11:28:01,"31,207 Wh","2,97023 W"
2023-11-06 11:29:01,"31,207 Wh","2,97023 W"
2023-11-06 11:30:01,"31,207 Wh","2,97023 W"
2023-11-06 11:31:01,"30,844 Wh","3,45819 W"
2023-11-06 11:32:01,"30,844 Wh","3,45819 W"
2023-11-06 11:33:01,"30,844 Wh","3,45819 W"
2023-11-06 11:34:01,"30,844 Wh","3,45819 W"
2023-11-06 11:35:01,"30,481 Wh","5,08512 W"
2023-11-06 11:36:01,"30,481 Wh","5,08512 W"
2023-11-06 11:37:01,"30,481 Wh","5,08512 W"
2023-11-06 11:38:01,"30,481 Wh","5,08512 W"
2023-11-06 11:39:01,"30,119 Wh","5,43372 W"
2023-11-06 11:40:02,"30,119 Wh","5,43372 W"
2023-11-06 11:41:01,"30,119 Wh","5,43372 W"
2023-11-06 11:42:01,"30,119 Wh","5,43372 W"
2023-11-06 11:43:01,"30,119 Wh","5,43372 W"
2023-11-06 11:44:01,"30,119 Wh","5,43372 W"
2023-11-06 11:45:01,"29,756 Wh","4,45663 W"
2023-11-06 11:46:01,"29,756 Wh","4,45663 W"
2023-11-06 11:47:01,"29,756 Wh","4,45663 W"
2023-11-06 11:48:01,"29,756 Wh","4,45663 W"
2023-11-06 11:49:01,"29,393 Wh","4,60462 W"
2023-11-06 11:50:01,"29,393 Wh","4,60462 W"
2023-11-06 11:51:01,"29,393 Wh","4,60462 W"
2023-11-06 11:55:42,"29,03 Wh","3,90671 W"
2023-11-06 11:55:42,"29,03 Wh","3,90671 W"
2023-11-06 11:55:42,"29,03 Wh","3,90671 W"
2023-11-06 11:55:42,"29,03 Wh","3,90671 W"
2023-11-06 11:56:02,"29,03 Wh","3,90671 W"
2023-11-06 13:10:11,"29,03 Wh","3,90671 W"
2023-11-06 13:11:01,"29,03 Wh","3,90671 W"
2023-11-06 13:12:01,"28,667 Wh","0,541227 W"
2023-11-06 13:13:01,"28,667 Wh","0,541227 W"
2023-11-06 13:14:02,"28,304 Wh","0,675075 W"
2023-11-06 13:15:01,"28,304 Wh","0,675075 W"
2023-11-06 13:16:01,"27,941 Wh","0,845581 W"
2023-11-06 13:17:01,"27,941 Wh","0,845581 W"
2023-11-06 13:18:01,"27,578 Wh","10,89 W"
2023-11-06 13:19:01,"27,578 Wh","10,89 W"
2023-11-06 13:20:01,"27,216 Wh","10,8771 W"
2023-11-06 13:21:01,"27,216 Wh","10,8771 W"
2023-11-06 13:22:01,"26,49 Wh","15,5464 W"
2023-11-06 13:23:01,"26,49 Wh","15,5464 W"
2023-11-06 13:24:01,"26,127 Wh","14,7729 W"
2023-11-06 13:25:01,"26,127 Wh","14,7729 W"
2023-11-06 13:26:01,"25,764 Wh","13,2236 W"
2023-11-06 13:27:01,"25,764 Wh","13,2236 W"
2023-11-06 13:28:01,"25,401 Wh","10,89 W"
2023-11-06 13:29:02,"25,401 Wh","10,89 W"
2023-11-06 13:30:01,"25,038 Wh","10,89 W"
2023-11-06 13:31:01,"25,038 Wh","10,89 W"
2023-11-06 13:32:01,"24,675 Wh","10,89 W"
2023-11-06 13:33:01,"24,675 Wh","10,89 W"
2023-11-06 13:34:01,"24,312 Wh","10,89 W"
2023-11-06 13:35:01,"24,312 Wh","10,89 W"
2023-11-06 13:36:01,"23,95 Wh","10,8771 W"
2023-11-06 13:37:01,"23,95 Wh","10,8771 W"
2023-11-06 13:38:01,"23,587 Wh","10,8793 W"
2023-11-06 13:39:01,"23,587 Wh","10,8793 W"
2023-11-06 13:40:01,"23,587 Wh","10,8793 W"
2023-11-06 13:41:01,"23,587 Wh","10,8793 W"
2023-11-06 13:42:01,"23,224 Wh","7,50621 W"
2023-11-06 13:43:01,"23,224 Wh","7,50621 W"
2023-11-06 13:44:03,"22,861 Wh","7,95808 W"
2023-11-06 13:45:01,"22,861 Wh","7,95808 W"
2023-11-06 13:46:01,"22,498 Wh","8,76978 W"
2023-11-06 13:47:01,"22,498 Wh","8,76978 W"
2023-11-06 13:48:01,"22,135 Wh","10,8255 W"
2023-11-06 13:49:01,"22,135 Wh","10,8255 W"
2023-11-06 13:50:01,"21,772 Wh","10,8512 W"
2023-11-06 13:51:01,"21,772 Wh","10,8512 W"
2023-11-06 16:50:51,"21,047 Wh","0,358116 W"
2023-11-06 16:51:01,"21,047 Wh","0,358116 W"
2023-11-06 16:52:01,"21,047 Wh","0,358116 W"
2023-11-06 16:53:01,"20,684 Wh","0,415471 W"
2023-11-06 16:54:01,"20,684 Wh","0,415471 W"
2023-11-06 16:55:01,"20,321 Wh","0,477371 W"
2023-11-06 16:56:01,"20,321 Wh","0,477371 W"
2023-11-06 16:57:01,"20,321 Wh","0,477371 W"
2023-11-06 16:58:01,"20,321 Wh","0,477371 W"
2023-11-06 16:59:01,"19,958 Wh","7,49459 W"
2023-11-06 17:00:01,"19,958 Wh","7,49459 W"
2023-11-06 17:01:01,"19,595 Wh","7,95808 W"
2023-11-06 17:02:01,"19,595 Wh","7,95808 W"
2023-11-06 17:03:01,"19,232 Wh","8,81571 W"
2023-11-06 17:04:01,"19,232 Wh","8,81571 W"
2023-11-06 17:05:02,"19,232 Wh","8,81571 W"
2023-11-06 17:06:01,"19,232 Wh","8,81571 W"
2023-11-06 17:07:01,"18,869 Wh","7,51034 W"
2023-11-06 17:08:01,"18,869 Wh","7,51034 W"
2023-11-06 17:09:01,"18,506 Wh","7,95808 W"
2023-11-06 17:10:01,"18,506 Wh","7,95808 W"
2023-11-06 17:11:01,"18,144 Wh","8,80571 W"
2023-11-06 17:12:01,"18,144 Wh","8,80571 W"
2023-11-06 17:13:01,"18,144 Wh","8,80571 W"
2023-11-06 17:14:01,"18,144 Wh","8,80571 W"
2023-11-06 17:15:01,"17,781 Wh","7,5031 W"
2023-11-06 17:16:01,"17,781 Wh","7,5031 W"
2023-11-06 17:17:01,"17,055 Wh","11,3042 W"
2023-11-06 17:18:02,"17,055 Wh","11,3042 W"
2023-11-06 17:19:01,"16,692 Wh","11,9271 W"
2023-11-06 17:20:01,"16,692 Wh","11,9271 W"
2023-11-06 17:21:01,"15,966 Wh","17,8907 W"
2023-11-06 17:22:01,"15,966 Wh","17,8907 W"
2023-11-06 17:23:01,"15,603 Wh","14,7793 W"
2023-11-06 17:24:01,"15,603 Wh","14,7793 W"
2023-11-06 17:25:01,"15,24 Wh","13,2236 W"
2023-11-06 17:26:01,"15,24 Wh","13,2236 W"
2023-11-06 17:27:01,"14,515 Wh","15,5443 W"
2023-11-06 17:28:01,"14,515 Wh","15,5443 W"
2023-11-06 17:29:01,"14,152 Wh","14,7686 W"
2023-11-06 17:30:01,"14,152 Wh","14,7686 W"
2023-11-06 17:31:01,"13,789 Wh","13,2171 W"
2023-11-06 17:32:01,"13,789 Wh","13,2171 W"
2023-11-06 17:33:02,"13,426 Wh","10,89 W"
2023-11-06 17:34:01,"13,426 Wh","10,89 W"
2023-11-06 17:35:01,"13,426 Wh","10,89 W"
2023-11-06 17:36:01,"13,426 Wh","10,89 W"
2023-11-06 17:37:01,"13,063 Wh","7,51034 W"
2023-11-06 17:38:01,"13,063 Wh","7,51034 W"
2023-11-06 17:39:01,"12,7 Wh","7,95808 W"
2023-11-06 17:40:01,"12,7 Wh","7,95808 W"
2023-11-06 17:41:01,"12,337 Wh","8,81571 W"
2023-11-06 17:42:01,"12,337 Wh","8,81571 W"
2023-11-06 17:43:01,"11,612 Wh","15,5443 W"
2023-11-06 17:44:01,"11,612 Wh","15,5443 W"
2023-11-06 17:45:01,"11,249 Wh","14,7686 W"
2023-11-06 17:46:01,"11,249 Wh","14,7686 W"
2023-11-06 17:47:02,"10,523 Wh","17,8843 W"
2023-11-06 17:48:01,"10,523 Wh","17,8843 W"
2023-11-06 17:49:01,"10,16 Wh","14,7793 W"
2023-11-06 17:50:01,"10,16 Wh","14,7793 W"
2023-11-06 17:51:01,"9,797 Wh","13,2236 W"
2023-11-06 17:52:01,"9,797 Wh","13,2236 W"
2023-11-06 17:53:01,"9,434 Wh","10,89 W"
2023-11-06 17:54:01,"9,434 Wh","10,89 W"
2023-11-06 17:55:01,"9,072 Wh","10,8771 W"
2023-11-06 17:56:01,"9,072 Wh","10,8771 W"
2023-11-06 17:57:01,"8,709 Wh","10,8793 W"
2023-11-06 17:58:01,"8,709 Wh","10,8793 W"
2023-11-06 17:59:01,"8,346 Wh","10,8836 W"
2023-11-06 18:00:02,"8,346 Wh","10,8836 W"
2023-11-06 18:01:01,"7,983 Wh","10,89 W"
2023-11-06 18:02:01,"7,983 Wh","10,89 W"
2023-11-06 18:03:01,"7,62 Wh","10,89 W"
2023-11-06 18:04:01,"7,62 Wh","10,89 W"
2023-11-06 18:05:01,"6,894 Wh","15,5571 W"
2023-11-06 18:06:01,"6,894 Wh","15,5571 W"
2023-11-06 18:07:01,"6,531 Wh","14,7793 W"
2023-11-06 18:08:01,"6,531 Wh","14,7793 W"
2023-11-06 18:09:01,"6,168 Wh","13,2236 W"
2023-11-06 18:10:01,"5,806 Wh","12,1535 W"
2023-11-06 18:11:01,"5,806 Wh","12,1535 W"
2023-11-06 18:12:01,"5,443 Wh","11,9323 W"
2023-11-06 18:13:01,"5,443 Wh","11,9323 W"
2023-11-06 18:14:01,"5,08 Wh","12,9501 W"
2023-11-06 18:15:01,"5,08 Wh","12,9501 W"
2023-11-06 18:16:01,"4,717 Wh","11,9439 W"
2023-11-06 18:17:01,"4,354 Wh","12,9577 W"
2023-11-06 18:18:01,"4,354 Wh","12,9577 W"
2023-11-06 18:19:01,"4,354 Wh","12,9577 W"
2023-11-06 18:20:01,"4,354 Wh","12,9577 W"
2023-11-06 18:21:01,"4,354 Wh","12,9577 W"
2023-11-06 18:22:01,"4,354 Wh","12,9577 W"
2023-11-06 18:23:01,"3,991 Wh","6,31994 W"
2023-11-06 18:24:01,"3,991 Wh","6,31994 W"
2023-11-06 18:25:01,"3,991 Wh","6,31994 W"
2023-11-06 18:26:01,"3,991 Wh","6,31994 W"
2023-11-06 18:27:02,"3,991 Wh","6,31994 W"
2023-11-06 18:28:01,"3,991 Wh","6,31994 W"
2023-11-06 18:29:01,"3,991 Wh","6,31994 W"
2023-11-06 18:30:01,"3,628 Wh","4,06325 W"
2023-11-06 18:31:01,"3,628 Wh","4,06325 W"
2023-11-06 18:32:01,"3,628 Wh","4,06325 W"
2023-11-06 18:33:01,"3,628 Wh","4,06325 W"
2023-11-06 18:34:01,"3,628 Wh","4,06325 W"
2023-11-06 18:35:01,"3,628 Wh","4,06325 W"
2023-11-06 18:36:01,"3,628 Wh","4,06325 W"
2023-11-06 18:37:01,"3,265 Wh","3,15499 W"
2023-11-06 19:59:00,"2,54 Wh","0,742157 W"
2023-11-06 20:00:01,"2,54 Wh",0 W
2023-11-06 20:01:01,"2,54 Wh",0 W
2023-11-06 20:02:01,"3,265 Wh",0 W
2023-11-06 20:03:01,"3,265 Wh",0 W
2023-11-06 20:04:01,"3,991 Wh",0 W
2023-11-06 20:05:01,"3,991 Wh",0 W
2023-11-06 20:06:01,"5,08 Wh","28,314 W"
2023-11-06 20:07:01,"5,08 Wh","28,314 W"
2023-11-06 20:08:01,"5,806 Wh","25,6693 W"
2023-11-06 20:09:02,"5,806 Wh","25,6693 W"
2023-11-06 20:10:01,"6,168 Wh","19,4336 W"
2023-11-06 20:11:01,"6,168 Wh","19,4336 W"
2023-11-06 20:12:01,"7,257 Wh","22,5471 W"
2023-11-06 20:13:01,"7,257 Wh","22,5471 W"
2023-11-06 20:14:01,"7,983 Wh","23,3293 W"
2023-11-06 20:15:01,"7,983 Wh","23,3293 W"
2023-11-06 20:16:01,"8,346 Wh","19,4464 W"
2023-11-06 20:17:01,"8,346 Wh","19,4464 W"
2023-11-06 20:18:01,"9,072 Wh","17,8907 W"
2023-11-06 20:19:01,"9,072 Wh","17,8907 W"
2023-11-06 20:20:01,"9,797 Wh","19,4336 W"
2023-11-06 20:21:01,"9,797 Wh","19,4336 W"
2023-11-06 20:22:01,"10,523 Wh","21,7693 W"
2023-11-06 20:23:01,"10,523 Wh","21,7693 W"
2023-11-06 20:24:01,"11,249 Wh","21,7736 W"
2023-11-06 20:25:01,"11,249 Wh","21,7736 W"
2023-11-06 20:26:01,"11,975 Wh","21,78 W"
2023-11-06 20:27:02,"11,975 Wh","21,78 W"
2023-11-06 20:28:01,"12,7 Wh","21,7671 W"
2023-11-06 20:29:01,"12,7 Wh","21,7671 W"
2023-11-06 20:30:01,"13,426 Wh","21,7693 W"
2023-11-06 20:31:01,"13,426 Wh","21,7693 W"
2023-11-06 20:32:01,"14,152 Wh","21,7736 W"
2023-11-06 20:33:01,"14,152 Wh","21,7736 W"
2023-11-06 20:34:01,"14,878 Wh","21,78 W"
2023-11-06 20:35:01,"14,878 Wh","21,78 W"
2023-11-06 20:36:01,"15,603 Wh","21,7671 W"
2023-11-06 20:37:01,"15,603 Wh","21,7671 W"
2023-11-06 20:38:01,"15,966 Wh","17,1021 W"
2023-11-06 20:39:01,"15,966 Wh","17,1021 W"
2023-11-06 20:40:01,"16,692 Wh","17,8843 W"
2023-11-06 20:41:01,"16,692 Wh","17,8843 W"
2023-11-06 20:42:01,"17,418 Wh","19,4464 W"
2023-11-06 20:43:01,"17,418 Wh","19,4464 W"
2023-11-06 20:44:02,"18,144 Wh","21,78 W"
2023-11-06 20:45:01,"18,144 Wh","21,78 W"
2023-11-06 20:46:01,"18,869 Wh","21,7671 W"
2023-11-06 20:47:01,"18,869 Wh","21,7671 W"
2023-11-06 20:48:01,"19,595 Wh","21,7693 W"
2023-11-06 20:49:01,"19,595 Wh","21,7693 W"
2023-11-06 20:50:01,"20,321 Wh","21,7736 W"
2023-11-06 20:51:01,"20,321 Wh","21,7736 W"
2023-11-06 20:52:01,"21,047 Wh","21,78 W"
2023-11-06 20:53:01,"21,047 Wh","21,78 W"
2023-11-06 20:54:01,"21,772 Wh","21,7671 W"
2023-11-06 20:55:01,"21,772 Wh","21,7671 W"
2023-11-06 20:56:01,"22,498 Wh","21,7693 W"
2023-11-06 20:57:01,"22,498 Wh","21,7693 W"
2023-11-06 20:58:01,"23,224 Wh","21,7736 W"
2023-11-06 20:59:01,"23,224 Wh","21,7736 W"
2023-11-06 21:00:01,"23,95 Wh","21,78 W"
2023-11-06 21:01:01,"23,95 Wh","21,78 W"
2023-11-06 21:02:01,"24,675 Wh","21,7671 W"
2023-11-06 21:03:02,"24,675 Wh","21,7671 W"
2023-11-06 21:04:01,"25,038 Wh","17,1021 W"
2023-11-06 21:05:01,"25,038 Wh","17,1021 W"
2023-11-06 21:06:01,"25,764 Wh","17,8843 W"
2023-11-06 21:07:01,"25,764 Wh","17,8843 W"
2023-11-06 21:08:01,"26,49 Wh","19,4464 W"
2023-11-06 21:09:01,"26,49 Wh","19,4464 W"
2023-11-06 21:10:01,"27,216 Wh","21,78 W"
2023-11-06 21:11:01,"27,216 Wh","21,78 W"
2023-11-06 21:12:01,"27,578 Wh","17,1 W"
2023-11-06 21:13:01,"27,578 Wh","17,1 W"
2023-11-06 21:14:01,"28,304 Wh","17,88 W"
2023-11-06 21:15:01,"28,304 Wh","17,88 W"
2023-11-06 21:16:01,"28,667 Wh","14,7729 W"
2023-11-06 21:17:01,"28,667 Wh","14,7729 W"
2023-11-06 21:18:01,"29,393 Wh","17,8907 W"
2023-11-06 21:19:01,"29,393 Wh","17,8907 W"
2023-11-06 21:20:01,"29,756 Wh","14,7793 W"
2023-11-06 21:21:01,"29,756 Wh","14,7793 W"
2023-11-06 21:22:01,"30,119 Wh","13,2236 W"
2023-11-06 21:23:02,"30,119 Wh","13,2236 W"
2023-11-06 21:24:01,"30,481 Wh","10,8771 W"
2023-11-06 21:25:01,"30,481 Wh","10,8771 W"
2023-11-06 21:26:01,"30,481 Wh","10,8771 W"
2023-11-06 21:27:01,"30,481 Wh","10,8771 W"
2023-11-06 21:28:01,"30,844 Wh","7,5031 W"
2023-11-06 21:29:01,"30,844 Wh","7,5031 W"
2023-11-06 21:30:01,"31,207 Wh","7,95346 W"
2023-11-06 21:31:01,"31,207 Wh","7,95346 W"
2023-11-06 21:32:01,"31,57 Wh","8,81571 W"
2023-11-06 21:33:01,"31,57 Wh","8,81571 W"
2023-11-06 21:34:01,"31,933 Wh","10,89 W"
2023-11-06 21:35:01,"31,933 Wh","10,89 W"
2023-11-06 21:36:02,"31,933 Wh","10,89 W"
2023-11-06 21:37:01,"31,933 Wh","10,89 W"
2023-11-06 21:38:01,"32,296 Wh","7,51034 W"
2023-11-06 21:39:01,"32,296 Wh","7,51034 W"
2023-11-06 21:40:01,"32,659 Wh","7,95808 W"
